ID,Pipeline_Name,Start_Time,End_Time,Source_System,Destination_System,Number_of_Records,Processing Time (seconds),CPU Usage (%),Memory Usage (MB),Status,Status_Message
fd8c73c0-b324-4d07-94a7-15356c8e8f9f,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:29,nfl.com,RAW,28,91.83,26.10,79.30,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1989"
6fccca58-2182-463f-aaa1-a3f5e9bec6a0,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:30,nfl.com,RAW,28,93.14,26.60,79.00,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1990"
8fb08f51-1817-45be-aa6e-bea07cc1789c,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:32,nfl.com,RAW,28,94.41,27.70,79.60,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1991"
e16e416d-e677-475b-aae0-286c612e591f,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:33,nfl.com,RAW,28,95.59,29.30,79.90,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1992"
3a701feb-2cd2-400f-83c4-b3732cd04fad,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:34,nfl.com,RAW,28,96.50,22.70,79.70,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1993"
4ca2da9c-3bbc-496f-8b9b-bd9c81d9d304,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:35,nfl.com,RAW,28,97.54,23.00,79.00,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1994"
fe449ef1-7f17-4948-8a61-a7c87d3a794b,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:36,nfl.com,RAW,30,98.56,30.80,79.00,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1995"
e9fa493f-ee2d-4b2b-9e55-58d2c4cb7225,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:37,nfl.com,RAW,30,99.44,27.60,78.80,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1996"
796ffbbd-8cb4-49fb-97e0-c16584a94541,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:38,nfl.com,RAW,30,100.39,29.60,80.20,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1997"
9363ccf4-0e98-430e-8ea4-a296ad1849bf,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:39,nfl.com,RAW,30,101.54,31.00,80.00,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1998"
efe62df0-8cae-43a6-bc78-6c53ebef50b3,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:40,nfl.com,RAW,31,102.70,26.40,80.20,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1999"
366e45e4-1296-40bb-91b8-711a0d6273f8,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:41,nfl.com,RAW,31,103.80,20.20,79.80,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2000"
0c78b9f9-6188-4020-b81d-48223a3d46cc,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:42,nfl.com,RAW,31,104.72,28.50,79.30,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2001"
90526d46-de8e-44c0-ad11-265ec4e42c77,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:43,nfl.com,RAW,32,105.78,22.20,79.10,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2002"
8aeb3303-735b-42f9-b0b7-1e87c6b3bb5f,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:44,nfl.com,RAW,32,106.93,20.20,79.00,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2003"
2744d5f4-aa55-43d2-b709-ad485519c680,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:45,nfl.com,RAW,32,108.19,21.80,78.60,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2004"
8138f896-00c6-47b3-8a29-18652a492b46,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:47,nfl.com,RAW,32,109.77,23.30,78.70,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2005"
fcaa83cd-b560-4048-8a8a-d94a4c530437,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:48,nfl.com,RAW,32,110.67,19.40,78.70,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2006"
ef52a446-355c-4e07-8050-bcf57818ef88,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:49,nfl.com,RAW,32,111.51,20.20,78.70,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2007"
b8536207-3679-4a7a-a765-8f0dd4cd73be,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:50,nfl.com,RAW,32,112.47,21.50,78.70,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2008"
8e2f84f5-4bd1-43ec-ac2d-9b97b477fda6,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:51,nfl.com,RAW,32,113.66,23.70,78.80,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2009"
01e396d3-c93c-490b-8f23-06ecdd407aae,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:52,nfl.com,RAW,32,114.70,21.50,78.90,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2010"
a2684744-84f1-4571-80f4-7a8ba40dd02c,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:53,nfl.com,RAW,32,115.86,29.40,78.50,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2011"
b362fbd6-a961-42e3-bb2a-eaa24c782b16,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:54,nfl.com,RAW,32,117.08,32.80,78.50,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2012"
79fff652-4d0c-4bee-bcd7-80e3e156c025,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:56,nfl.com,RAW,32,118.25,32.30,78.60,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2013"
a0993b2b-e1fd-4658-a395-94d9bac92c33,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:57,nfl.com,RAW,32,119.29,49.50,78.60,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2014"
9b174242-7634-4b64-b928-16ec4bb678db,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:58,nfl.com,RAW,32,120.29,46.70,78.70,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2015"
4c30f54c-6436-4d0d-8bc5-e2d1195163ba,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:38:59,nfl.com,RAW,32,121.86,38.70,78.60,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2016"
cf970717-50f1-45bc-8891-362e0beacf03,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:39:00,nfl.com,RAW,32,122.91,33.50,78.50,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2017"
70bfd68c-d406-4039-8292-d2693ab6fea2,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:39:01,nfl.com,RAW,32,123.92,36.80,78.80,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2018"
cee301af-d02a-438f-99bd-f6a5672d0682,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:39:02,nfl.com,RAW,32,124.97,34.20,78.90,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2019"
e6bd9eeb-5a49-4837-ac1c-09493c89ed8d,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:39:03,nfl.com,RAW,32,125.88,29.40,78.70,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2020"
5ef37dc6-720b-4244-a015-415192f9c035,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:39:04,nfl.com,RAW,32,126.89,30.40,78.40,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2021"
4c4786ab-2a54-4954-9bd4-0299ff090db7,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:39:04,nfl.com,RAW,32,127.17,30.30,78.50,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2022"
1de0233c-0354-440b-930f-5d18ad4a3611,extract_and_save_team_player_stats(defense:interceptions),2024-03-24 13:36:57,2024-03-24 13:39:06,nfl.com,RAW,32,128.28,43.90,78.50,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 2023"
276b9148-0427-48b7-942b-524369bfb690,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:17,nfl.com,RAW,26,0.97,34.20,79.30,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1970"
8fad9313-8352-4809-a494-cccf0d22a5a6,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:19,nfl.com,RAW,26,2.19,31.20,79.50,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1971"
3e181981-1335-46dc-850f-ccebd120310f,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:20,nfl.com,RAW,26,3.23,33.30,78.60,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1972"
18e3913d-8b9c-4cf1-af0c-67fb15f702be,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:21,nfl.com,RAW,26,4.45,32.70,78.60,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1973"
ca79672d-d94e-40a0-929c-2638007f015f,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:22,nfl.com,RAW,26,5.29,32.00,78.80,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1974"
e1db2baf-151d-4167-aaa3-4653b40882a8,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:23,nfl.com,RAW,26,6.71,37.20,78.60,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1975"
30b4f48c-dc16-4771-8d3a-3c38ab2a023d,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:24,nfl.com,RAW,28,7.85,39.40,78.50,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1976"
84322758-ae05-4907-b457-0b78c1a380dd,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:25,nfl.com,RAW,28,8.90,47.60,78.60,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1977"
ac7f7acc-dbf0-4831-830b-0a42338e4ed5,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:27,nfl.com,RAW,28,10.33,45.90,78.80,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1978"
51e768f8-df33-4970-b82d-bcc11ed4f77e,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:28,nfl.com,RAW,28,11.34,38.60,78.60,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1979"
3ac731d3-c668-4dfa-a557-07495d79b532,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:29,nfl.com,RAW,28,12.88,40.50,78.60,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1980"
3693cc3f-1fc4-4eb1-8748-57f13c06d3d1,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:31,nfl.com,RAW,28,14.13,40.00,78.60,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1981"
234885ee-16b6-46ac-89e1-a84a7990ffee,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:32,nfl.com,RAW,28,15.53,45.90,78.60,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1982"
885502c5-0067-4bf7-9f14-04792e8b273a,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:33,nfl.com,RAW,28,16.92,36.30,78.50,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1983"
263c2e6e-4778-4810-86c9-977d1dc3ba9c,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:35,nfl.com,RAW,28,18.17,41.70,78.60,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1984"
243ab92b-0072-4677-a87f-a63166e3dbbb,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:36,nfl.com,RAW,28,19.68,44.70,78.60,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1985"
fc676a89-1cae-4b0d-90fb-9655766552f7,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:37,nfl.com,RAW,28,21.10,29.90,78.50,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1986"
93b8efa5-d512-4ae6-b9e1-d0a18e88a10f,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:38,nfl.com,RAW,28,22.06,31.40,78.70,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1987"
c6f141be-a535-4e28-8531-baef949d62d2,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:40,nfl.com,RAW,28,23.48,32.70,78.70,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1988"
89c8fff5-3a71-48c3-a8f9-4fd0324513a2,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:41,nfl.com,RAW,28,24.49,34.00,78.40,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1989"
2d0fa3e0-3615-4816-9e29-faf1d766d1ea,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:42,nfl.com,RAW,28,25.89,32.40,78.80,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1990"
5097a493-848f-46bd-8520-b15001e1c5fc,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:43,nfl.com,RAW,28,26.71,51.10,78.40,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1991"
b8ffdd29-553f-4475-875f-ee0e322bda82,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:44,nfl.com,RAW,28,27.84,57.40,78.80,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1992"
cdf3e693-411a-483b-8180-274c5523e74c,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:45,nfl.com,RAW,28,28.75,37.10,78.90,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1993"
16933828-334d-4d10-92d3-358f1a3d3375,extract_and_save_team_player_stats(special-teams:field-goals),2024-03-24 13:39:16,2024-03-24 13:39:46,nfl.com,RAW,28,29.99,36.70,79.20,Success,"Pipeline execution completed successfully for position: special-teams, category: field-goals, and year: 1994"
